User,Tweets,Link to Tweet,Date/Time
@realDonaldTrump,https://t.co/sgXAEojqjj https://t.co/lzWOUbQ5MV,http://twitter.com/realDonaldTrump/status/1311128652701081600,"September 29, 2020 at 10:20PM"
@realDonaldTrump,“EPA: One Trillion Trees Initiative will build on President Donald Trump’s commitment” https://t.co/qQZqgqUrSK,http://twitter.com/realDonaldTrump/status/1311130217348345856,"September 29, 2020 at 10:26PM"
@realDonaldTrump,https://t.co/gsFSgh2KPc,http://twitter.com/realDonaldTrump/status/1311130604474253312,"September 29, 2020 at 10:27PM"
@realDonaldTrump,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain 
https://t.co/8m0dNPTtt6",http://twitter.com/realDonaldTrump/status/1311131311965306885,"September 29, 2020 at 10:30PM"
@realDonaldTrump,RT @realDonaldTrump: Rigged Election! https://t.co/ysYCBCyxf8,http://twitter.com/realDonaldTrump/status/1311133095651717123,"September 29, 2020 at 10:37PM"
@realDonaldTrump,"RT @TyCardon: Regardless who you’re pulling for, I think we can all agree that Joe Rogan would do a much better job moderating this thing than Chris Wallace. #Debates2020",http://twitter.com/realDonaldTrump/status/1311136617327984640,"September 29, 2020 at 10:51PM"
@realDonaldTrump,https://t.co/HUSFkHqsyC,http://twitter.com/realDonaldTrump/status/1311153253472636928,"September 29, 2020 at 11:57PM"
@realDonaldTrump,"RT @thebradfordfile: Trump won the presidency because he is not a politician. He is a fighter for the American people.

And that is why he will win again.",http://twitter.com/realDonaldTrump/status/1311167244886515717,"September 30, 2020 at 12:53AM"
@realDonaldTrump,RT @Rockprincess818: Chris Wallace personified why the American public at large distrust the media.,http://twitter.com/realDonaldTrump/status/1311167310082772992,"September 30, 2020 at 12:53AM"
@realDonaldTrump,RT @mikehahn_: Chris Wallace owes @realDonaldTrump and the American People an apology after the way he conducted himself tonight!,http://twitter.com/realDonaldTrump/status/1311168128982884353,"September 30, 2020 at 12:56AM"
@realDonaldTrump,"RT @abigailmarone: It's literal insanity watching the lamestream media pretend there are no issues with universal vote by mail.

Ballots are being thrown away

Voters are receiving incorrect &amp; mislabeled ballots

States are mailing out duplicate ballots

The American people know the media is lying!",http://twitter.com/realDonaldTrump/status/1311169552269692928,"September 30, 2020 at 01:02AM"
@realDonaldTrump,RT @philipttirino: The American people didn’t elect @realDonaldTrump to play nice guy.,http://twitter.com/realDonaldTrump/status/1311169630401179648,"September 30, 2020 at 01:02AM"
@realDonaldTrump,"RT @BrandonStraka: @realDonaldTrump You cleaned his clock. Full stop. 
The American ppl give a damn about 2 things right now: leftist violence &amp; the shutdown. Biden denies the violence happening before all of our eyes &amp; wants to keep America shut down. You called him out &amp; pressed on Hunter’s corruption! Bravo",http://twitter.com/realDonaldTrump/status/1311171071593320451,"September 30, 2020 at 01:08AM"
@realDonaldTrump,"RT @RealSaavedra: Biden has repeatedly failed to answer legitimate questions that American voters should know the answers to before voting while Trump takes every interview in the world

Chris Wallace had the opportunity tonight to get more information to the American voter on Biden and he failed",http://twitter.com/realDonaldTrump/status/1311171675292086272,"September 30, 2020 at 01:11AM"
@realDonaldTrump,"RT @KLF: BIDEN tonight: “The Green New Deal is not my plan.” 

BIDEN website: “Biden believes the Green New Deal is a crucial framework…”

So what is it, Joe? You can’t have it both ways. 

Comrades Bernie and AOC, and the American people deserve an answer. https://t.co/o4CDirKzu3",http://twitter.com/realDonaldTrump/status/1311171805533569024,"September 30, 2020 at 01:11AM"
@realDonaldTrump,"RT @GaryCoby: “Joe Biden will smile in your face and stab you in the back...

Deceiving and lying to the American people.”

America wants a STRONG leader who will go toe to toe with other countries.

We want someone who will actually tell us what they think.

AND that TRUMP 🚀 ECONOMY !!! https://t.co/XOMu7TUJ3o",http://twitter.com/realDonaldTrump/status/1311173043193077763,"September 30, 2020 at 01:16AM"
@realDonaldTrump,"RT @DarrellIssa: Tonight, Joe Biden made it clear that if he’s elected he’s prepared to perpetually lockdown the American people, shut the economy down again, and make sure schools stay closed. That statement alone makes it worth fighting every day between now and November 3rd.",http://twitter.com/realDonaldTrump/status/1311173279315615745,"September 30, 2020 at 01:17AM"
@realDonaldTrump,"RT @politico: Today, Director of National Intelligence John Ratcliffe declassified a Russian intelligence assessment that was previously rejected by Democrats and Republicans on the Senate Intelligence Committee as having no factual basis
https://t.co/mopq3YQMmP",http://twitter.com/realDonaldTrump/status/1311291243293487104,"September 30, 2020 at 09:06AM"
@realDonaldTrump,"Chris had a tough night. Two on one was not surprising, but  fun. Many important points made, like throwing Bernie, AOC PLUS 3, and the rest, to the wolves! Radical Left is dumping Sleepy Joe. Zero Democrat enthusiasm, WEAK Leadership! https://t.co/BGbPVHau3M",http://twitter.com/realDonaldTrump/status/1311294017469063171,"September 30, 2020 at 09:17AM"
@realDonaldTrump,"Nobody wants Sleepy Joe as a leader, including the Radical Left (which he lost last night!). He disrespected Bernie, effectively calling him a loser!",http://twitter.com/realDonaldTrump/status/1311297684540620801,"September 30, 2020 at 09:31AM"
@realDonaldTrump,"Biden wants to Pack the Supreme Court, thereby ruining it. Also, he wants no fracking, killing our Energy business, and JOBS. Second Amendment is DEAD if Biden gets in! Is that what you want from a leader? He will destroy our Country! VOTE NOW USA.",http://twitter.com/realDonaldTrump/status/1311308087593242624,"September 30, 2020 at 10:13AM"
@realDonaldTrump,"Biden REFUSED to use the term, LAW &amp; ORDER! There go the Suburbs.",http://twitter.com/realDonaldTrump/status/1311310383781679107,"September 30, 2020 at 10:22AM"
@realDonaldTrump,"Wow! 100,000 Mail In Ballots in New York City a total MESS. Mayor and Governor have no idea what to do. Big Fraud, Unfixable! Cancel Ballots and go out and VOTE, just like in past decades, when there were no problems!",http://twitter.com/realDonaldTrump/status/1311328767395205124,"September 30, 2020 at 11:35AM"
@realDonaldTrump,Heading to Minnesota today. Saved Minneapolis after the Dem LEFT almost let it be TOTALLY destroyed! #MAGA,http://twitter.com/realDonaldTrump/status/1311333207254728704,"September 30, 2020 at 11:52AM"
@realDonaldTrump,https://t.co/glygIcS54J,http://twitter.com/realDonaldTrump/status/1311342565866831878,"September 30, 2020 at 12:30PM"
@realDonaldTrump,https://t.co/TrOy9toc8x,http://twitter.com/realDonaldTrump/status/1311342598330765315,"September 30, 2020 at 12:30PM"
@realDonaldTrump,https://t.co/vWae0Ad8EH,http://twitter.com/realDonaldTrump/status/1311342627208548354,"September 30, 2020 at 12:30PM"
@realDonaldTrump,https://t.co/eullWrX8Am,http://twitter.com/realDonaldTrump/status/1311356712247590916,"September 30, 2020 at 01:26PM"
@realDonaldTrump,"Many more people would have died from the China Virus if Sleepy Joe were your President. He didn’t even want me to close our Country to Infected China until TWO MONTHS  later, when he said I was right. Now he likes to say I didn’t close up “fast enough”. Just another politician!",http://twitter.com/realDonaldTrump/status/1311365647008444416,"September 30, 2020 at 02:01PM"
@realDonaldTrump,"RT @CBS_Herridge: NOW: Under oath Senate Judiciary @Comey “I don't remember any information reaching me about the source for Steele."" WHY IT MATTERS: Newly declassified records show FBI Russia team knew as early as Dec 2016 the primary source for the Steele dossier was the subject of 2009 FBI",http://twitter.com/realDonaldTrump/status/1311368738487390208,"September 30, 2020 at 02:14PM"
@realDonaldTrump,Radical Left Democrats are going CRAZY!,http://twitter.com/realDonaldTrump/status/1311371720436199434,"September 30, 2020 at 02:25PM"
@realDonaldTrump,Thank you Chuck and Harry! https://t.co/kKQOKbNEtk,http://twitter.com/realDonaldTrump/status/1311376330299248648,"September 30, 2020 at 02:44PM"
@realDonaldTrump,RT @JudiciaryGOP: James Comey is a fraud. https://t.co/RHwpdLDlbh,http://twitter.com/realDonaldTrump/status/1311376811809439748,"September 30, 2020 at 02:46PM"
@realDonaldTrump,LIAR!!! https://t.co/FvaSich3Li,http://twitter.com/realDonaldTrump/status/1311376983532679170,"September 30, 2020 at 02:46PM"
@realDonaldTrump,"RT @paulsperry_: Debuting next month: ""The Plot Against the President""

Watch the trailer ...

https://t.co/QuVpFgZm1d",http://twitter.com/realDonaldTrump/status/1311377108158107652,"September 30, 2020 at 02:47PM"
@realDonaldTrump,Should be arrested on the spot! https://t.co/x81s8npZEF,http://twitter.com/realDonaldTrump/status/1311377298822705153,"September 30, 2020 at 02:48PM"
@realDonaldTrump,"RT @paulsperry_: Sen. Cruz to Comey: ""You were deliberately corrupt or woefully incompetent, and I don't believe you were incompetent.""",http://twitter.com/realDonaldTrump/status/1311377381072961541,"September 30, 2020 at 02:48PM"
@realDonaldTrump,RT @paulsperry_: We are in a stunningly bizarre situation where we have a candidate who was the vice president of an administration which 63 mil voters repudiated less than 4 years ago now running against the candidate who offered something better and yet he now claims he's offering something new,http://twitter.com/realDonaldTrump/status/1311377506579120136,"September 30, 2020 at 02:48PM"
@realDonaldTrump,"RT @paulsperry_: Comey refutes Senators' assertion he spied on Trump, when in fact he sent Pientka to surveil Trump at a security briefing &amp; Comey himself recorded Trump several times. He also neglects to mention he ok'd FISAs a/o tails, NSLs, trash covers on no fewer than 5 Trump campaign aides",http://twitter.com/realDonaldTrump/status/1311377639366590464,"September 30, 2020 at 02:49PM"
@realDonaldTrump,https://t.co/ZrGsTKv78v,http://twitter.com/realDonaldTrump/status/1311383758424035328,"September 30, 2020 at 03:13PM"
@realDonaldTrump,"RT @paulsperry_: All of these FBI, CIA &amp; DOJ crooks are running out the clock until Nov. 3, while doing everything they can to boost Biden's chances. They know that if they can drag Biden across the finish line, they can be pardoned for their rank corruption. Only voters can hold them accountable",http://twitter.com/realDonaldTrump/status/1311384153313533952,"September 30, 2020 at 03:15PM"
@realDonaldTrump,Try getting a new Anchor and a smarter Democrat candidate! https://t.co/B9heSVV1OJ,http://twitter.com/realDonaldTrump/status/1311385306571042816,"September 30, 2020 at 03:19PM"
@realDonaldTrump,No wonder I didn’t lose my hair! https://t.co/jBFE2OEhS2,http://twitter.com/realDonaldTrump/status/1311385645407854592,"September 30, 2020 at 03:21PM"
@realDonaldTrump,https://t.co/gsFSgh2KPc,http://twitter.com/realDonaldTrump/status/1311385658787680257,"September 30, 2020 at 03:21PM"
@realDonaldTrump,Thank you Ari! https://t.co/ghPg3w2jmc,http://twitter.com/realDonaldTrump/status/1311385979278647296,"September 30, 2020 at 03:22PM"
@realDonaldTrump,"RT @GroverNorquist: Video: Yes, Biden will ban fracking.
He admits it on camera https://t.co/8b8xIoIKQV",http://twitter.com/realDonaldTrump/status/1311386184862461952,"September 30, 2020 at 03:23PM"
@realDonaldTrump,"RT @GroverNorquist: Joe Biden will raise taxes on people making under $400,000. 
You do not want to believe that?Watch Biden say it himself: https://t.co/lUrEuQqWVq",http://twitter.com/realDonaldTrump/status/1311386241883987969,"September 30, 2020 at 03:23PM"
@realDonaldTrump,https://t.co/V3jQCWm9uJ,http://twitter.com/realDonaldTrump/status/1311390404831444992,"September 30, 2020 at 03:40PM"
@realDonaldTrump,https://t.co/Zm6Lqzgppq,http://twitter.com/realDonaldTrump/status/1311390554450657281,"September 30, 2020 at 03:40PM"
@realDonaldTrump,Thank you! https://t.co/KVayfCydRd,http://twitter.com/realDonaldTrump/status/1311390772306952193,"September 30, 2020 at 03:41PM"
@realDonaldTrump,Just departed the White House for Minnesota! #MAGA https://t.co/nAdxls0z8C,http://twitter.com/realDonaldTrump/status/1311391100171476992,"September 30, 2020 at 03:42PM"
@realDonaldTrump,"So weird to watch @FoxNews interviewing only failed Dems, like Represenative Tim Ryan of Ohio, who got zero percent in his recent presidential run, and following Sleepy Joe’s train to wherever. What a difference from the past - But we will win anyway!!!",http://twitter.com/realDonaldTrump/status/1311402331934605312,"September 30, 2020 at 04:27PM"
@realDonaldTrump,"HIGHEST CABLE TELEVISION RATINGS OF ALL TIME. SECOND HIGHEST OVERALL TELEVISION RATINGS OF ALL TIME. Some day these Fake Media Companies are going to miss me, very badly!!!",http://twitter.com/realDonaldTrump/status/1311414741907116032,"September 30, 2020 at 05:16PM"
@realDonaldTrump,"Just landed in Minnesota. Hasn’t been won by a Republican since 1972, and we saved Minneapolis. Also opened the massive and beautiful Iron Range, which Obama and Sleepy Joe closed.  Thousands of jobs started back. They will close again. How can we lose?",http://twitter.com/realDonaldTrump/status/1311423289542180865,"September 30, 2020 at 05:50PM"
@realDonaldTrump,Leaving Minneapolis for a quick stop in Duluth to celebrate the opening of the Obama CLOSED Iron Range. My great honor!!!,http://twitter.com/realDonaldTrump/status/1311452870710104066,"September 30, 2020 at 07:48PM"
@realDonaldTrump,"RT @realDonaldTrump: Just landed in Minnesota. Hasn’t been won by a Republican since 1972, and we saved Minneapolis. Also opened the massive and beautiful Iron Range, which Obama and Sleepy Joe closed.  Thousands of jobs started back. They will close again. How can we lose?",http://twitter.com/realDonaldTrump/status/1311454518505345024,"September 30, 2020 at 07:54PM"
@realDonaldTrump,"RT @realDonaldTrump: HIGHEST CABLE TELEVISION RATINGS OF ALL TIME. SECOND HIGHEST OVERALL TELEVISION RATINGS OF ALL TIME. Some day these Fake Media Companies are going to miss me, very badly!!!",http://twitter.com/realDonaldTrump/status/1311454548834295810,"September 30, 2020 at 07:55PM"
@realDonaldTrump,Sleepy Joe’s USA! https://t.co/qL0vHoGk0z,http://twitter.com/realDonaldTrump/status/1311454879815282689,"September 30, 2020 at 07:56PM"
@realDonaldTrump,"RT @LindseyGrahamSC: Great news for South Carolina and a compliment to the @weareboeingsc workforce!

This would never have come to pass had President Obama’s NRLB been allowed to shut Boeing’s South Carolina operations down!

https://t.co/R7XeG0x1vd

#scnews",http://twitter.com/realDonaldTrump/status/1311455219058970625,"September 30, 2020 at 07:57PM"
@realDonaldTrump,"So when will something significant happen to James Comey? Got caught cold. He is either very dumb, or one of the worst liars in political history. TOO LONG. EMBARRASSING!",http://twitter.com/realDonaldTrump/status/1311457668826095616,"September 30, 2020 at 08:07PM"
@realDonaldTrump,"RT @paulsperry_: all this memory loss and out-of-the-loop i dunnos is strange for a guy who took copious notes after playing a case agent spying on Trump and locked them in his home safe, and wrote a book and is writing a second book now https://t.co/dqJtlJnZ5D",http://twitter.com/realDonaldTrump/status/1311458104920485888,"September 30, 2020 at 08:09PM"
@realDonaldTrump,"Thank you Duluth, Minnesota! 
https://t.co/OY9Ki05WHb",http://twitter.com/realDonaldTrump/status/1311489513580048384,"September 30, 2020 at 10:14PM"
@realDonaldTrump,"Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 47 years of betrayals, and 47 years of failure. The whole nation saw the truth — Joe Biden is too weak to lead this Country! https://t.co/8WepHOC0XN",http://twitter.com/realDonaldTrump/status/1311492120826449920,"September 30, 2020 at 10:24PM"
@realDonaldTrump,I want to defend &amp; preserve our nation’s historic values. Our opponents stand with rioters – I stand with the heroes of Law Enforcement. Biden says Antifa is just an idea. Ideas don’t assault cops &amp; burn down buildings. Antifa is a domestic terrorist org. https://t.co/ZSnRJ8DaQo,http://twitter.com/realDonaldTrump/status/1311493853615071232,"September 30, 2020 at 10:31PM"
@realDonaldTrump,"As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put Tariffs on foreign steel, the Iron Range came roaring back to life! If Joe gets in, the Radical Left will shut down the Iron Range FOREVER! https://t.co/2Gk2uOjaCW",http://twitter.com/realDonaldTrump/status/1311497943363379200,"September 30, 2020 at 10:47PM"
@realDonaldTrump,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obliterated the ISIS caliphate, fixed our disastrous Trade Deals, and brought JOBS back home to America – and back to MINNESOTA! #MAGA https://t.co/nX2oU5IWL0",http://twitter.com/realDonaldTrump/status/1311498845860196355,"September 30, 2020 at 10:51PM"
@realDonaldTrump,"100,000 DEFECTIVE BALLOTS IN NEW YORK. THEY WANT TO REPLACE THEM, BUT WHERE, AND WHAT HAPPENS TO, THE BALLOTS THAT WERE FIRST SENT? THEY WILL BE USED BY SOMEBODY. USA, END THIS SCAM - GO OUT AND VOTE!",http://twitter.com/realDonaldTrump/status/1311500843309387781,"September 30, 2020 at 10:59PM"
@realDonaldTrump,Thank you Paul! https://t.co/aAk1sfww0d,http://twitter.com/realDonaldTrump/status/1311501225423073281,"September 30, 2020 at 11:00PM"
@realDonaldTrump,"RT @GOPChairwoman: Big news!

A Maine court sided with the RNC and upheld the: 

*Ban on ballot harvesting
*Voter ID requirements
*Election Day deadline
*Signature match requirements

Clean sweep in a bogus Democrat lawsuit, and another victory in our fight to https://t.co/tidEkbV9KS!",http://twitter.com/realDonaldTrump/status/1311507509958471680,"September 30, 2020 at 11:25PM"
@realDonaldTrump,"Thank you @HerschelWalker! 
https://t.co/XjlYe8x1Ay",http://twitter.com/realDonaldTrump/status/1311512518800470016,"September 30, 2020 at 11:45PM"
@realDonaldTrump,"I won the debate big, based on compilation of polls etc. Thank you!",http://twitter.com/realDonaldTrump/status/1311685923097260034,"October 01, 2020 at 11:14AM"
@realDonaldTrump,Why would I allow the Debate Commission to change the rules for the second and third Debates when I easily won last time?,http://twitter.com/realDonaldTrump/status/1311731462589292544,"October 01, 2020 at 02:15PM"
@realDonaldTrump,THANK YOU! #MAGA https://t.co/nGfbRmfmG7,http://twitter.com/realDonaldTrump/status/1311745016780460033,"October 01, 2020 at 03:09PM"
@realDonaldTrump,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://t.co/8NVtLK2VU9 via @BreitbartNews. Great book. Order now!,http://twitter.com/realDonaldTrump/status/1311775992847818754,"October 01, 2020 at 05:12PM"
@realDonaldTrump,"RT @GreggJarrett: Extortion, Bribery and Sex Trafficking: The Truth about Hunter Biden https://t.co/ViCl57XKYB",http://twitter.com/realDonaldTrump/status/1311777333502566400,"October 01, 2020 at 05:17PM"
@realDonaldTrump,"RT @GreggJarrett: Michael Moore Chastises Biden For Only Visiting ‘White Michigan,’ Avoiding ‘Black Michigan’ https://t.co/0Id8qGewQZ",http://twitter.com/realDonaldTrump/status/1311777695961812992,"October 01, 2020 at 05:19PM"
@realDonaldTrump,"RT @jsolomonReports: Breaking: Senate report slams Bidens for conflicts of interest, flags possible criminal activity. GOP-led investigation cites evidence of Burisma bribe, suspicious foreign money transfers and sex trafficking. | Just The News https://t.co/0bkvSaUI1Y",http://twitter.com/realDonaldTrump/status/1311777753046237185,"October 01, 2020 at 05:19PM"
@realDonaldTrump,"RT @KDORR_USA: Americans across the country have zero confidence in Biden’s ability to handle the economy.

That’s why families like Janelle and Kelvin are sticking with @realDonaldTrump! 
https://t.co/cAXW4C8rJ6",http://twitter.com/realDonaldTrump/status/1311778439200870400,"October 01, 2020 at 05:22PM"
@realDonaldTrump,RT @KDORR_USA: Yikes!! Stay ‘till the end!  https://t.co/3eLJwcHJgh,http://twitter.com/realDonaldTrump/status/1311778616041074688,"October 01, 2020 at 05:22PM"
@realDonaldTrump,Thank you! https://t.co/dheOB0YlFz,http://twitter.com/realDonaldTrump/status/1311779066668703744,"October 01, 2020 at 05:24PM"
@realDonaldTrump,RT @PastorDScott: White Supremacy question! https://t.co/49i45oOhec,http://twitter.com/realDonaldTrump/status/1311781187812093952,"October 01, 2020 at 05:33PM"
@realDonaldTrump,RT @DavidJHarrisJr: Another black dem endorses President Trump! https://t.co/hx7K5PmyWZ,http://twitter.com/realDonaldTrump/status/1311781916106842113,"October 01, 2020 at 05:35PM"
@realDonaldTrump,Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews,http://twitter.com/realDonaldTrump/status/1311785763579797506,"October 01, 2020 at 05:51PM"
@realDonaldTrump,RT @ColumbiaBugle: Donald Trump was not elected to be “nice” or “polite” to the enemies of the American people.,http://twitter.com/realDonaldTrump/status/1311786168883843072,"October 01, 2020 at 05:52PM"
@realDonaldTrump,I will be overturning this ridiculous order immediately! https://t.co/sFIX5Y667v,http://twitter.com/realDonaldTrump/status/1311787312980930561,"October 01, 2020 at 05:57PM"
@realDonaldTrump,RT @JaniceDean: Since #andrewcuomo is trending on @Twitter here’s my story and why I think he’s the worst governor the state of New York has ever had: https://t.co/euuKg6oPUJ,http://twitter.com/realDonaldTrump/status/1311791885770518529,"October 01, 2020 at 06:15PM"
@realDonaldTrump,"RT @EddieZipperer: .@AriFleischer is 100% correct about the debate. Here's a video of the first three interruptions, and they're all Biden interrupting Trump: https://t.co/f9b1zyQQZM",http://twitter.com/realDonaldTrump/status/1311792549879783428,"October 01, 2020 at 06:18PM"
@realDonaldTrump,"RT @bdomenech: In this interview Chris Wallace claimed the President was the first to interrupt. That is definitively false, just like his comments about Critical Race Theory and about Kenosha. https://t.co/8omibbEMzR https://t.co/DaKEpNItjI",http://twitter.com/realDonaldTrump/status/1311792656847122432,"October 01, 2020 at 06:18PM"
@realDonaldTrump,RT @BuckSexton: It’s obvious that the media’s plan is to bury us all in an avalanche of lies and lunatic conspiracy theories in the hopes that Americans don’t notice they’re running a phony and a mediocrity for the presidency https://t.co/3TqXz3wRBO,http://twitter.com/realDonaldTrump/status/1311793162822746114,"October 01, 2020 at 06:20PM"
@realDonaldTrump,I’m used to it! https://t.co/HYmS2s4gEK,http://twitter.com/realDonaldTrump/status/1311793693763014656,"October 01, 2020 at 06:22PM"
@realDonaldTrump,RT @Equis36: @SteveScully The next presidential debate moderator is a Never TRUMPER. In his own words.  Can he be impartial?  I think not.,http://twitter.com/realDonaldTrump/status/1311793769612795905,"October 01, 2020 at 06:23PM"
@realDonaldTrump,"RT @joshdcaplan: CBS NEWS: Facebook removes 216 Trump ads about Biden, coronavirus and refugees",http://twitter.com/realDonaldTrump/status/1311793858364215303,"October 01, 2020 at 06:23PM"
@realDonaldTrump,RT @seanmdav: Critical Race Theory Is A Classic Communist Divide-And-Conquer Tactic https://t.co/pLFn96Z5GZ,http://twitter.com/realDonaldTrump/status/1311794066003243008,"October 01, 2020 at 06:24PM"
@realDonaldTrump,"RT @MaryVought: Trump poll watcher kicked out of election office in Philly.

The office just so happens to be run by the Center for Tech and Civic Life, which is funded by the Zuckerburg’s to the tune of $250 million.

Why do they fear transparency?
 
https://t.co/N5XqmtDBQX",http://twitter.com/realDonaldTrump/status/1311794848622678017,"October 01, 2020 at 06:27PM"
@realDonaldTrump,"RT @gregkellyusa: White House Correspondents, 9 out of 10 of them, are shallow and silly—-with Zero historical sense.  They are outclassed in every way (especially intellectually) by this  @PressSec⁩, @kayleighmcenany⁩, another stunning performance today: 10/1/20 https://t.co/UeVDQy9kYr",http://twitter.com/realDonaldTrump/status/1311795005107953670,"October 01, 2020 at 06:27PM"
@realDonaldTrump,https://t.co/raNjVHaCOE,http://twitter.com/realDonaldTrump/status/1311804730226675718,"October 01, 2020 at 07:06PM"
@realDonaldTrump,https://t.co/VHNdE0OLaV,http://twitter.com/realDonaldTrump/status/1311804792600227841,"October 01, 2020 at 07:06PM"
@realDonaldTrump,https://t.co/KIFQOAzeUw,http://twitter.com/realDonaldTrump/status/1311806882210865152,"October 01, 2020 at 07:15PM"
@realDonaldTrump,RT @realDonaldTrump: Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews,http://twitter.com/realDonaldTrump/status/1311807166538551299,"October 01, 2020 at 07:16PM"
@realDonaldTrump,"Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!",http://twitter.com/realDonaldTrump/status/1311859538279239686,"October 01, 2020 at 10:44PM"
@realDonaldTrump,"Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!",http://twitter.com/realDonaldTrump/status/1311892190680014849,"October 02, 2020 at 12:54AM"
@realDonaldTrump,https://t.co/B4H105KVSs,http://twitter.com/realDonaldTrump/status/1312158400352972800,"October 02, 2020 at 06:31PM"
@realDonaldTrump,"Going welI, I think! Thank you to all. LOVE!!!",http://twitter.com/realDonaldTrump/status/1312233807991496704,"October 02, 2020 at 11:31PM"
@realDonaldTrump,"Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions who have joined them, are AMAZING!!!Tremendous progress has been made over the last 6 months in fighting this PLAGUE. With their help, I am feeling well!",http://twitter.com/realDonaldTrump/status/1312442195509563392,"October 03, 2020 at 01:19PM"
@realDonaldTrump,OUR GREAT USA WANTS &amp; NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!,http://twitter.com/realDonaldTrump/status/1312449034154504192,"October 03, 2020 at 01:46PM"
@realDonaldTrump,https://t.co/gvIPuYtTZG,http://twitter.com/realDonaldTrump/status/1312525833505058816,"October 03, 2020 at 06:51PM"
@realDonaldTrump,Thank you so much! https://t.co/UL6P5lRjZI,http://twitter.com/realDonaldTrump/status/1312713748398866432,"October 04, 2020 at 07:18AM"
@realDonaldTrump,"RT @BlackVoices4DJT: President @realDonaldTrump's Platinum Plan is designed to bring opportunity, security, fairness and prosperity to Black communities!

#BlackVoicesforTrump #PlatinumPlan https://t.co/Ih3xa9Pj0Y",http://twitter.com/realDonaldTrump/status/1312723795845828608,"October 04, 2020 at 07:58AM"
@realDonaldTrump,"RT @RedState: Ouch! Three Astronauts Endorse AZ's GOP Senator Over Her Astronaut Senate Challenger 
 https://t.co/xFDcONhL0Y",http://twitter.com/realDonaldTrump/status/1312725461139587073,"October 04, 2020 at 08:05AM"
@realDonaldTrump,"RT @RepAndyBiggsAZ: Many of us in #AZ05 are praying for President @realDonaldTrump as he battles COVID-19. He’s looking and sounding very good tonight. 

Get well soon, Mr. President! https://t.co/gYGK6ivWEC",http://twitter.com/realDonaldTrump/status/1312769595326042113,"October 04, 2020 at 11:00AM"
@realDonaldTrump,https://t.co/gsFSghkmdM,http://twitter.com/realDonaldTrump/status/1312824094677663745,"October 04, 2020 at 02:37PM"
