User,Tweets,Link to Tweet,Date/Time
@POTUS,"RT @VP: This is a tragic day &amp; the latest scenes of carnage &amp; mayhem sicken us all. As @POTUS said, “the US condemns this t… https://t.co/Wz5WruID0n",http://twitter.com/POTUS/status/898366832595394560,"August 17, 2017 at 10:11PM"
@POTUS,RT @realDonaldTrump: Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,http://twitter.com/POTUS/status/898534103393357824,"August 18, 2017 at 09:16AM"
@POTUS,RT @realDonaldTrump: Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,http://twitter.com/POTUS/status/898534109571497984,"August 18, 2017 at 09:16AM"
@POTUS,"RT @realDonaldTrump: Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military!… https://t.co/e9HaiQi2uS",http://twitter.com/POTUS/status/898685322787028993,"August 18, 2017 at 07:17PM"
@POTUS,"RT @realDonaldTrump: Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️… https://t.co/5mRkmMejXc",http://twitter.com/POTUS/status/898720899423195136,"August 18, 2017 at 09:38PM"
@POTUS,"RT @realDonaldTrump: My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!
#LESM",http://twitter.com/POTUS/status/898771432129273858,"August 19, 2017 at 12:59AM"
@POTUS,RT @realDonaldTrump: Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,http://twitter.com/POTUS/status/898993971753627649,"August 19, 2017 at 03:44PM"
@POTUS,RT @realDonaldTrump: Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,http://twitter.com/POTUS/status/898993977088552961,"August 19, 2017 at 03:44PM"
@POTUS,"RT @realDonaldTrump: Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp; we will heal, &amp; be stronger than ever before!",http://twitter.com/POTUS/status/899010587698581504,"August 19, 2017 at 04:50PM"
@POTUS,RT @realDonaldTrump: I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,http://twitter.com/POTUS/status/899010594539438080,"August 19, 2017 at 04:50PM"
@POTUS,RT @realDonaldTrump: Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,http://twitter.com/POTUS/status/899467276818280448,"August 20, 2017 at 11:04PM"
@POTUS,"RT @realDonaldTrump: Join me live from Fort Myer in Arlington, Virginia. 
➡️https://t.co/LOV4StdJDj",http://twitter.com/POTUS/status/899798453680832512,"August 21, 2017 at 09:00PM"
@POTUS,"RT @realDonaldTrump: Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz",http://twitter.com/POTUS/status/899833832026890242,"August 21, 2017 at 11:21PM"
@POTUS,"RT @realDonaldTrump: Address to the Nation
Full Video &amp; Transcript:
https://t.co/FELdImTuUM https://t.co/6ly3fNatiX",http://twitter.com/POTUS/status/899841180439019520,"August 21, 2017 at 11:50PM"
@POTUS,"RT @realDonaldTrump: We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and th… https://t.co/76Nn5liWrK",http://twitter.com/POTUS/status/900076651144523777,"August 22, 2017 at 03:26PM"
@POTUS,RT @VP: Our hearts &amp; prayers go out to the families of the @USNavy sailors on the #USSJohnSMcCain who lost their lives in s… https://t.co/bfAsj7ro2R,http://twitter.com/POTUS/status/900088216426033152,"August 22, 2017 at 04:12PM"
@POTUS,"RT @realDonaldTrump: We will push onward to victory w/hope in our hearts, courage in our souls &amp; everlasting pride in each &amp; every one o… https://t.co/yZfeo9Y56X",http://twitter.com/POTUS/status/900134458006716417,"August 22, 2017 at 07:15PM"
@POTUS,"RT @realDonaldTrump: THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona &amp; a… https://t.co/DX45ZnLYs1",http://twitter.com/POTUS/status/900151008029925376,"August 22, 2017 at 08:21PM"
@POTUS,"RT @realDonaldTrump: Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at:… https://t.co/BvbP9MkZPJ",http://twitter.com/POTUS/status/900226758464688131,"August 23, 2017 at 01:22AM"
@POTUS,"RT @realDonaldTrump: Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our… https://t.co/71xUYTbCul",http://twitter.com/POTUS/status/900236242612363265,"August 23, 2017 at 02:00AM"
@POTUS,"RT @Scavino45: .@USMC welcome @POTUS @realDonaldTrump at Marine Corps Air Station in Yuma, Arizona earlier today. #USA🇺🇸 https://t.co/oSslirKOOm",http://twitter.com/POTUS/status/900241466559090688,"August 23, 2017 at 02:21AM"
@POTUS,"RT @VP: What the American people saw last night was a Commander-in-Chief addressing the nation, our troops, and the world w… https://t.co/IVeesbSMeG",http://twitter.com/POTUS/status/900241568820363264,"August 23, 2017 at 02:21AM"
@POTUS,RT @realDonaldTrump: #DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,http://twitter.com/POTUS/status/900255998517981185,"August 23, 2017 at 03:18AM"
@POTUS,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,http://twitter.com/POTUS/status/900256006768177152,"August 23, 2017 at 03:18AM"
@POTUS,"RT @realDonaldTrump: As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to… https://t.co/1HUfW8er9I",http://twitter.com/POTUS/status/900439312596033536,"August 23, 2017 at 03:27PM"
@POTUS,RT @realDonaldTrump: A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.… https://t.co/f8rF5fuNUW,http://twitter.com/POTUS/status/900492565681668097,"August 23, 2017 at 06:58PM"
@POTUS,RT @SecShulkin: We want to connect #Veterans with mental health and suicide prevention resources to give them the care they deserve… https://t.co/tNZLtpThNt,http://twitter.com/POTUS/status/900492924533825536,"August 23, 2017 at 07:00PM"
@POTUS,"RT @realDonaldTrump: Donald E. Ballard, on behalf of the people of the United States, THANK YOU for your courageous service. YOU INSPIRE… https://t.co/gyNDamEaC5",http://twitter.com/POTUS/status/900521438356131840,"August 23, 2017 at 08:53PM"
@POTUS,RT @VP: The collapse of Venezuela will endanger all who call the Western Hemisphere home. We cannot &amp; will not let that hap… https://t.co/CFGRdWZz1T,http://twitter.com/POTUS/status/900521470975246336,"August 23, 2017 at 08:53PM"
@POTUS,"RT @AmericanLegion: ,@POTUS: To fulfill our patriotic duties, we must take care of our great #veterans. Now you have true reformer in @SecShulkin. #ALConv2017",http://twitter.com/POTUS/status/900521665150537729,"August 23, 2017 at 08:54PM"
@POTUS,"RT @AmericanLegion: ,@POTUS on VA appeals modernization: No more will #veterans wait years for answer. Legion pressed so very hard on this issue.  #ALConv2017",http://twitter.com/POTUS/status/900521689737461762,"August 23, 2017 at 08:54PM"
@POTUS,"RT @realDonaldTrump: On Tuesday, I visited with the incredible men &amp; women of @ICEgov &amp; @DHSgov Border Patrol in Yuma, AZ. Thank you. We… https://t.co/fN2EtWLhep",http://twitter.com/POTUS/status/900768137947336704,"August 24, 2017 at 01:13PM"
@POTUS,"RT @realDonaldTrump: As #HurricaneHarvey intensifies - remember to #PlanAhead. 
☑️https://t.co/FMdmvohypy
☑️https://t.co/YL56ldeqoW 
☑️… https://t.co/Cos6udPjUK",http://twitter.com/POTUS/status/900802854449033216,"August 24, 2017 at 03:31PM"
@POTUS,RT @realDonaldTrump: A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the… https://t.co/eHKvICCP6N,http://twitter.com/POTUS/status/900850478908669952,"August 24, 2017 at 06:41PM"
@POTUS,RT @realDonaldTrump: A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the… https://t.co/Q0Lp0gwVUG,http://twitter.com/POTUS/status/900878065395523585,"August 24, 2017 at 08:30PM"
@POTUS,RT @GregAbbott_TX: Spoke with Pres. Trump &amp; heads of Homeland Security &amp; FEMA. They're helping Texas respond to #HurricaneHarvey. https://t.co/dr0rig9DNK,http://twitter.com/POTUS/status/900925362615570432,"August 24, 2017 at 11:38PM"
@POTUS,RT @realDonaldTrump: I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp; here to assist as needed.,http://twitter.com/POTUS/status/901112749413064704,"August 25, 2017 at 12:03PM"
@POTUS,"RT @realDonaldTrump: Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke, @FEMA_Brock,… https://t.co/VGdeIdgLbO",http://twitter.com/POTUS/status/901112755465453568,"August 25, 2017 at 12:03PM"
@POTUS,RT @realDonaldTrump: I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp; orders of their local and state officials. https://t.co/N6uEWCZUrv,http://twitter.com/POTUS/status/901163403892453376,"August 25, 2017 at 03:24PM"
@POTUS,"RT @realDonaldTrump: Just arrived at Camp David, where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!",http://twitter.com/POTUS/status/901215748277903360,"August 25, 2017 at 06:52PM"
@POTUS,RT @realDonaldTrump: Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!,http://twitter.com/POTUS/status/901215752103108609,"August 25, 2017 at 06:52PM"
@POTUS,RT @NHC_Atlantic: NEW: #Harvey continues to intensify and is now a category 4 #hurricane with maximum sustained winds of 130 mph.… https://t.co/dId2by4Tz4,http://twitter.com/POTUS/status/901219688029532160,"August 25, 2017 at 07:08PM"
@POTUS,"RT @realDonaldTrump: At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of government help!",http://twitter.com/POTUS/status/901259959903637504,"August 25, 2017 at 09:48PM"
@POTUS,RT @realDonaldTrump: We will remain fully engaged w/ open lines of communication as #HurricaneHarvey makes landfall. America is w/ you!… https://t.co/YyZodzPSqW,http://twitter.com/POTUS/status/901305213876920321,"August 26, 2017 at 12:48AM"
@POTUS,RT @VP: Our thoughts &amp; prayers are with first responders &amp; emergency crews working to keep the public safe. https://t.co/mnEkMgZMyp,http://twitter.com/POTUS/status/901528860549951489,"August 26, 2017 at 03:36PM"
@POTUS,RT @GovAbbott: Speaking with Victoria Mayor coordinating state and local response to #Harvey https://t.co/O12vQA5wz0,http://twitter.com/POTUS/status/901529091278589952,"August 26, 2017 at 03:37PM"
@POTUS,RT @realDonaldTrump: THANK YOU to all of the great volunteers helping out with #HurricaneHarvey relief in Texas! https://t.co/Ds95oSgo8f,http://twitter.com/POTUS/status/901531362674528256,"August 26, 2017 at 03:46PM"
@POTUS,RT @VP: Full impact of #HurricaneHarvey still to occur w/ heavy rain/flooding. @POTUS directed team to remain fully engaged… https://t.co/IECn0vq47l,http://twitter.com/POTUS/status/901533664328249345,"August 26, 2017 at 03:55PM"
@POTUS,RT @BrazoriaCounty: https://t.co/sUTyXBzer9,http://twitter.com/POTUS/status/902565613209452544,"August 29, 2017 at 12:16PM"
@POTUS,"RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania arrive in Corpus Christi, Texas. @SecPriceMD @SecretaryCarson… https://t.co/PF9r0MSIkG",http://twitter.com/POTUS/status/902572180222955520,"August 29, 2017 at 12:42PM"
@POTUS,"RT @VP: Looking at all of the volunteers who have been pouring forth- in many ways, in this challenging time, this could we… https://t.co/AA06ogYYV2",http://twitter.com/POTUS/status/902572239635218433,"August 29, 2017 at 12:42PM"
@POTUS,"RT @LouisianaGov: WATCH: @LouisianaGov provides update from @GOHSEP as #Harvey reenters the gulf, moves closer to Louisiana. LIVE at https://t.co/j6Vjg4GVRD",http://twitter.com/POTUS/status/902572365309243393,"August 29, 2017 at 12:43PM"
@POTUS,RT @fema: A big thank you to the Coast Guard &amp; all those supporting Texans in need. #Harvey response is a team effort. https://t.co/pfRyxJ2WKu,http://twitter.com/POTUS/status/902572586516733952,"August 29, 2017 at 12:44PM"
@POTUS,RT @TXMilitary: #PhotosFromTheField: #Food #Supplies on the way via #Blackhawk helicopters to #Texans in need. #Texas #Harvey… https://t.co/tsbrrl42xx,http://twitter.com/POTUS/status/902572656611885056,"August 29, 2017 at 12:44PM"
@POTUS,RT @HCSOTexas: So many have asked. Here's volunteer info. We need you! #harvey #hounews #HurricaneHarvey https://t.co/r96nmFJAx4,http://twitter.com/POTUS/status/902653387895848960,"August 29, 2017 at 06:05PM"
@POTUS,RT @GovAbbott: Texas is working with @POTUS &amp; @fema &amp; will not rest until communities have the resources they need.… https://t.co/QJz8BdKemK,http://twitter.com/POTUS/status/902653428517634049,"August 29, 2017 at 06:05PM"
@POTUS,RT @SecPriceMD: We've declared a #publichealth emergency in #Louisiana. https://t.co/FJTkhcgPxr https://t.co/4l9sSP1TiR,http://twitter.com/POTUS/status/902653598923866112,"August 29, 2017 at 06:06PM"
@POTUS,"RT @USArmy: #USArmy Soldiers from @forthood, #Texas, prepare to convoy south in support of #Harvey relief efforts. https://t.co/ISWtYWmRqi",http://twitter.com/POTUS/status/902653701394808832,"August 29, 2017 at 06:06PM"
@POTUS,"RT @HCSOTexas: At least a total of 3,000 rescues done as of today since start of #Harvey hitting Houston. So many more in need. He… https://t.co/wD92xEI1s9",http://twitter.com/POTUS/status/902653732491452416,"August 29, 2017 at 06:06PM"
@POTUS,RT @KellyannePolls: .@POTUS @FLOTUS @FEMA &amp; Cabinet lead a nation to help those affected by Harvey. Local/state/fed'l coordination+volu… https://t.co/5y958O1v6m,http://twitter.com/POTUS/status/902654556420456448,"August 29, 2017 at 06:09PM"
@POTUS,RT @SecPriceMD: We're in #Texas with @POTUS to meet with local and state leaders on our ongoing #Harvey relief efforts. https://t.co/of97uW2TxU,http://twitter.com/POTUS/status/902654576913874944,"August 29, 2017 at 06:09PM"
@POTUS,RT @PressSec: .@POTUS addresses crowd from front of fire truck outside of in Annaville Station 1. #HurricaneHarvey #POTUSinTX https://t.co/vDIuCITgDA,http://twitter.com/POTUS/status/902654608555761664,"August 29, 2017 at 06:10PM"
@POTUS,"RT @SBALinda: That is correct! The 1st #Harvey-related loan has been approved. To apply for @SBAgov disaster assistance, visit:… https://t.co/KFDd9QfZBm",http://twitter.com/POTUS/status/902655171699736576,"August 29, 2017 at 06:12PM"
@POTUS,RT @SBALinda: Here to ensure @SBAgov's #DisasterAssistance team is ready to actively support the people in this great state of TX… https://t.co/e51NGysi6P,http://twitter.com/POTUS/status/902655240729591810,"August 29, 2017 at 06:12PM"
@POTUS,RT @FLOTUS: Thank you @GovAbbott @fema @uscoastguard @RedCross &amp; local officials for the briefing today on #HurricaneHarvey. We… https://t.co/ZrAFfvaTzJ,http://twitter.com/POTUS/status/902661715082350592,"August 29, 2017 at 06:38PM"
@POTUS,RT @SecretaryPerry: Thank you @POTUS &amp; @FLOTUS for making TX a priority and for your leadership throughout this catastrophic storm.… https://t.co/uMXedpIlJo,http://twitter.com/POTUS/status/902951030387863552,"August 30, 2017 at 01:47PM"
@POTUS,"RT @ENERGY: #Harvey update: 287,000+ power outages, 15 refineries shut down. Read our latest situation report ➜… https://t.co/vVmJzk8qZj",http://twitter.com/POTUS/status/902951147736096768,"August 30, 2017 at 01:48PM"
@POTUS,RT @SecShulkin: Thanks to our employees and volunteers who continue to care for #Veterans throughout this disaster https://t.co/YYwIm3OsCp via @statesman,http://twitter.com/POTUS/status/902951188131442688,"August 30, 2017 at 01:48PM"
@POTUS,RT @cspan: .@LouisianaGov John Bel Edwards briefing – LIVE on C-SPAN2 https://t.co/MEIErk6FUJ https://t.co/6WeO3s5j2I,http://twitter.com/POTUS/status/902951256859312128,"August 30, 2017 at 01:48PM"
@POTUS,"RT @realDonaldTrump: Texas &amp; Louisiana: We are w/ you today, we are w/ you tomorrow, &amp; we will be w/ you EVERY SINGLE DAY AFTER, to rest… https://t.co/9AqR1L3fIQ",http://twitter.com/POTUS/status/902979844459421696,"August 30, 2017 at 03:42PM"
@POTUS,RT @freedomcaucus: .@POTUS is absolutely right. We need #TaxReform that lets families keep more of their hard-earned money.,http://twitter.com/POTUS/status/903008048339456006,"August 30, 2017 at 05:34PM"
@POTUS,RT @RepSamGraves: Thanks to @POTUS for bringing a clear vision for tax reform &amp; prosperity to Missouri. He's absolutely right. The time for #TaxReform is now,http://twitter.com/POTUS/status/903008148721725440,"August 30, 2017 at 05:34PM"
@POTUS,"RT @RepTomRice: .@POTUS is right, we've completely surrendered our competitive edge. We need #taxreform so American businesses are on a level playing field",http://twitter.com/POTUS/status/903008347816947712,"August 30, 2017 at 05:35PM"
@POTUS,RT @RepTomReed: Happy to work w/ @POTUS &amp; across the aisle to create a fair tax code to create more jobs &amp; allow people to keep more of their money.,http://twitter.com/POTUS/status/903008435486298122,"August 30, 2017 at 05:36PM"
@POTUS,RT @RepJimRenacci: I came to Washington to reform this outdated tax code --feeling energized to get back to DC &amp; push our pro-growth reform to @POTUS desk,http://twitter.com/POTUS/status/903008540222160896,"August 30, 2017 at 05:36PM"
@POTUS,RT @USRepLong: Great speech by @POTUS! He's right. The American people are counting on us to deliver on #taxreform. It's time to m… https://t.co/cr7Lknpkhx,http://twitter.com/POTUS/status/903008666881798144,"August 30, 2017 at 05:36PM"
@POTUS,"RT @GOPLeader: @POTUS Working w/ @POTUS we’ll reform our tax code into a fairer, flatter one that works FOR the American people.… https://t.co/qmltXzFqyb",http://twitter.com/POTUS/status/903008711014322177,"August 30, 2017 at 05:37PM"
@POTUS,"RT @GovWalker: By adding work participation requirements for TANF, states can focus on ensuring welfare is #RewardingWork! Thanks @potus!",http://twitter.com/POTUS/status/903055818035220480,"August 30, 2017 at 08:44PM"
@POTUS,RT @sendavidperdue: President Trump was spot on today. https://t.co/Q54yMI8wqx https://t.co/QL5pOhNNt8,http://twitter.com/POTUS/status/903055867137884160,"August 30, 2017 at 08:44PM"
@POTUS,RT @SBALinda: One of the biggest struggles I hear from #SmallBiz owners as I travel the country for #SBAIgniteTour is the dire ne… https://t.co/ZJAbPyvEXM,http://twitter.com/POTUS/status/903056113989509120,"August 30, 2017 at 08:45PM"
@POTUS,RT @IvankaTrump: We must reform our tax code so that all Americans can succeed in our modern economy &amp; achieve the American Dream!… https://t.co/8KRPbuywOi,http://twitter.com/POTUS/status/903056148311494660,"August 30, 2017 at 08:45PM"
@POTUS,"RT @USRepLong: It’s time to lower tax rates, get rid of the bureaucratic red tape &amp; give the American people &amp; businesses a long o… https://t.co/EW2Uz1evHS",http://twitter.com/POTUS/status/903056254905573377,"August 30, 2017 at 08:46PM"
@POTUS,"RT @Scavino45: .@POTUS @realDonaldTrump speaks w/ Texas @GovAbbott on Air Force One - returning to Washington, D.C. from Missouri… https://t.co/C6NaSckixn",http://twitter.com/POTUS/status/903056320919732228,"August 30, 2017 at 08:46PM"
@POTUS,"RT @FLOTUS: Thank you @RedCross, @FEMA, 1st responders &amp; private citizens for helping people on the ground after devastation left by #HurricaneHarvey",http://twitter.com/POTUS/status/903056371465191428,"August 30, 2017 at 08:46PM"
@POTUS,RT @realDonaldTrump: First responders have been doing heroic work. Their courage &amp; devotion has saved countless lives – they represent t… https://t.co/Va37wntt1g,http://twitter.com/POTUS/status/903061780267716609,"August 30, 2017 at 09:08PM"
@POTUS,"RT @realDonaldTrump: THANK YOU to all of the incredible HEROES in Texas. America is with you! #TexasStrong 
https://t.co/8N4ABo9Ihp",http://twitter.com/POTUS/status/903363022663671808,"August 31, 2017 at 05:05PM"
@POTUS,"RT @VP: .@POTUS' team @SecretaryAcosta, @SecElaineChao, @SecretaryPerry, @SecShulkin &amp; Acting DHS Sec. Duke discussing… https://t.co/vRxmfkFmLb",http://twitter.com/POTUS/status/903372160957386752,"August 31, 2017 at 05:41PM"
@POTUS,RT @Scavino45: .@POTUS' @realDonaldTrump participates in an update briefing by @TomBossert45 on #HurricaneHarvey's recovery effort… https://t.co/O0AaO4G713,http://twitter.com/POTUS/status/903456078964383748,"August 31, 2017 at 11:14PM"
@POTUS,"RT @WhiteHouse: If you were affected by #Harvey, go to https://t.co/knuzomCBWt or call 1-800-462-7585 or 1-800-621-3362 for resourc… https://t.co/uiGncAqVmR",http://twitter.com/POTUS/status/903456145158938624,"August 31, 2017 at 11:15PM"
@POTUS,"RT @VP: The road to recovery will be long and difficult. But as @POTUS Trump said, we will endure &amp; we will overcome. https://t.co/ORUeJ79663",http://twitter.com/POTUS/status/903456155288182784,"August 31, 2017 at 11:15PM"
@POTUS,RT @SecShulkin: An update on the @DeptVetAffairs ongoing response to the damage and flooding caused by #Harvey via @starsandstripes https://t.co/WfYdA2fIZJ,http://twitter.com/POTUS/status/903456403389632512,"August 31, 2017 at 11:16PM"
@POTUS,RT @SecretaryAcosta: Seeing #Harvey's damage up close w/ @VP @SecElaineChao @SecretaryPerry @SecShulkin shows bravery of 1st responders… https://t.co/7bPrHxkGBK,http://twitter.com/POTUS/status/903456525720715264,"August 31, 2017 at 11:16PM"
@POTUS,RT @SecretaryPerry: Thank you @VP for your leadership today while touring some of the #Harvey affected areas. We will rebuild &amp; be even… https://t.co/mZiVG8vz6o,http://twitter.com/POTUS/status/903456610558857218,"August 31, 2017 at 11:16PM"
@POTUS,"RT @fema: Our #Harvey page has resources in Español, Tagalog, Tiếng Việt, 中文, 한국어, اردو, &amp; عربى. You can find them here:… https://t.co/Vs99f0xZm5",http://twitter.com/POTUS/status/903456818638319617,"August 31, 2017 at 11:17PM"
@POTUS,"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas… https://t.co/tOMfFWwEsN",http://twitter.com/POTUS/status/903706507216396288,"September 01, 2017 at 03:49PM"
@POTUS,"RT @realDonaldTrump: On behalf of @FLOTUS Melania &amp; myself, THANK YOU for today's update &amp; GREAT WORK! #SouthernBaptist @SendRelief,… https://t.co/4yZCeXCt6n",http://twitter.com/POTUS/status/903778674067038210,"September 01, 2017 at 08:36PM"
@POTUS,RT @realDonaldTrump: Departing for Texas and Louisiana with @FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with y… https://t.co/kdPDgwaxvw,http://twitter.com/POTUS/status/903981377770602496,"September 02, 2017 at 10:02AM"
@POTUS,"RT @realDonaldTrump: TEXAS: We are with you today, we are with you tomorrow, and we will be with you EVERY SINGLE DAY AFTER, to restore,… https://t.co/bvb6OjveZu",http://twitter.com/POTUS/status/904025443942227969,"September 02, 2017 at 12:57PM"
@POTUS,"RT @realDonaldTrump: Together, we will prevail in the GREAT state of Texas. We love you!

GOD BLESS TEXAS &amp; GOD BLESS THE USA🇺🇸 https://t.co/1rzmEenQIb",http://twitter.com/POTUS/status/904161667889717248,"September 02, 2017 at 09:58PM"
@POTUS,RT @realDonaldTrump: So much SPIRIT in LA! Thank you to all of our HEREOS who saved many lives. An honor to spend time w/ @NationalGuard… https://t.co/z4PKmOxYno,http://twitter.com/POTUS/status/904211699078762497,"September 03, 2017 at 01:17AM"
@POTUS,"RT @realDonaldTrump: We are building our future with American hands, American labor, American iron, aluminum and steel. Happy #LaborDay! https://t.co/lyvtNfQ5IO",http://twitter.com/POTUS/status/904746182760640512,"September 04, 2017 at 12:41PM"
@POTUS,"RT @realDonaldTrump: 'President Donald J. Trump Approves Emergency Declarations'

➡️https://t.co/xSHSyNkvuP
➡️https://t.co/UbBSFOhMM7
➡️… https://t.co/jhfd4ZJ6L3",http://twitter.com/POTUS/status/905491131533840386,"September 06, 2017 at 02:01PM"
@POTUS,"RT @realDonaldTrump: Just spoke w/ Governors Rick Scott of Florida, Kenneth Mapp of the U.S. Virgin Islands &amp; Ricardo Rosselló of Puerto… https://t.co/NsyDhxS7wz",http://twitter.com/POTUS/status/905513600357466112,"September 06, 2017 at 03:30PM"
@POTUS,"RT @realDonaldTrump: Wonderful to be in North Dakota with the incredible hardworking men &amp; women @ the Andeavor Refinery. 
Full remarks:… https://t.co/zRRqfDv5qJ",http://twitter.com/POTUS/status/905572131790090240,"September 06, 2017 at 07:23PM"
@POTUS,"RT @realDonaldTrump: Thank you for joining me in Mandan, ND Gov. @DougBurgum, Lt. Gov. @BrentSanfordND, @SenJohnHoeven, @RepKevinCramer… https://t.co/izfxODvl6c",http://twitter.com/POTUS/status/905590772078084096,"September 06, 2017 at 08:37PM"
@POTUS,"RT @realDonaldTrump: If we want to renew our PROSPERITY, restore OPPORTUNITY, &amp; re-establish our economic DOMINANCE, then we need tax re… https://t.co/ICacqNxz89",http://twitter.com/POTUS/status/905590776985419776,"September 06, 2017 at 08:37PM"
@POTUS,RT @FLOTUS: On National #ReadABookDay I encourage everyone to read a book. Let every page educate you &amp; take you on an exciting journey!,http://twitter.com/POTUS/status/905653132339716097,"September 07, 2017 at 12:45AM"
@POTUS,RT @FLOTUS: #ReadABookDay https://t.co/wBAzbEcUDb,http://twitter.com/POTUS/status/905653137800757248,"September 07, 2017 at 12:45AM"
@POTUS,"RT @Scavino45: Prior to departing the @WhiteHouse earlier today, @POTUS @realDonaldTrump makes a statement re: #NorthKorea.… https://t.co/FBTU2KMysE",http://twitter.com/POTUS/status/905653199918522368,"September 07, 2017 at 12:45AM"
@POTUS,"RT @VP: Discussing tax cuts in ND, @POTUS said, ""If Americans come together, if the people speak w/ 1 voice...we will bring… https://t.co/B3nUCoB0sJ",http://twitter.com/POTUS/status/905653303844888576,"September 07, 2017 at 12:45AM"
@POTUS,RT @SecondLady: Great talk today with @AmeriForceMags about #milfams &amp; their importance to our country. Looking forward to reading… https://t.co/Pr9KcREhIs,http://twitter.com/POTUS/status/905653317526708226,"September 07, 2017 at 12:45AM"
@POTUS,RT @VP: I just talked w/ Gov. @RicardoRossello of Puerto Rico about Hurricane Irma &amp; reaffirmed US people's support. As… https://t.co/rkhOHwDdRS,http://twitter.com/POTUS/status/905653379908567040,"September 07, 2017 at 12:46AM"
@POTUS,"RT @realDonaldTrump: Welcome to the @WhiteHouse, Amir Sabah al-Ahmed al-Jaber al-Sabah of Kuwait! Joint press conference coming up soon:… https://t.co/Smy2Onu6iU",http://twitter.com/POTUS/status/905857616177442821,"September 07, 2017 at 02:17PM"
@POTUS,"RT @realDonaldTrump: Together, we will show the world that the forces of destruction and extremism are NO MATCH for the BLESSINGS of PRO… https://t.co/kkzKdGIZlp",http://twitter.com/POTUS/status/905889233856057344,"September 07, 2017 at 04:23PM"
@POTUS,"RT @realDonaldTrump: During my trip to Saudi Arabia, I spoke to the leaders of more than 50 Arab &amp; Muslim nations about the need to conf… https://t.co/BYdTMUEWcd",http://twitter.com/POTUS/status/905889245813989376,"September 07, 2017 at 04:23PM"
@POTUS,"RT @VP: As @POTUS made clear in North Dakota: ""We need tax reform that is pro-growth, pro-jobs, pro-worker, pro-family, and… https://t.co/0D4DZKXyBj",http://twitter.com/POTUS/status/905889305264041984,"September 07, 2017 at 04:23PM"
@POTUS,"RT @realDonaldTrump: Hurricane Irma is raging but we have great teams of talented and brave people already in place and ready to help. Be careful, be safe! #FEMA",http://twitter.com/POTUS/status/905889314558619648,"September 07, 2017 at 04:23PM"
@POTUS,"RT @Scavino45: President Trump briefed in Oval by @TomBossert45, tracking approach of #HurricaneIrma toward the coast of Florida w… https://t.co/CDwGjO3NDe",http://twitter.com/POTUS/status/905896569152692226,"September 07, 2017 at 04:52PM"
@POTUS,RT @TomBossert45: @POTUS declares Major Disaster in #USVI @GovernorMapp &amp; declares Emergency in #SC @henrymcmaster #HurricaneIrma Listen to local officials.,http://twitter.com/POTUS/status/905896708093206528,"September 07, 2017 at 04:53PM"
@POTUS,RT @FLGovScott: I’m traveling to communities across FL to discuss #HurricaneIrma preparedness. Next stop: Jacksonville EOC to provi… https://t.co/E6UY5HXyz8,http://twitter.com/POTUS/status/905896939337764864,"September 07, 2017 at 04:53PM"
